02
263,12,87,47,-494,-284,2,727,-30,-166,-166,323,280,366,279,320,106
264,16,126,86,-621,-126,2,557,-30,-170,-170,323,270,376,296,396,110
266,17,161,121,-640,160,2,197,-30,-159,-159,323,269,377,301,295,111
267,16,160,120,-384,256,2,-7,-30,-138,-138,323,269,377,319,367,110
268,16,160,120,-594,-210,2,-151,-30,-114,-114,323,269,377,316,410,110
269,12,138,98,-717,-122,2,-279,-30,-83,-83,323,269,377,307,319,106
271,7,84,44,-474,316,2,-514,-30,-9,-9,323,288,358,320,313,101
272,1,44,4,-284,190,2,-599,-25,26,26,323,296,350,317,339,95
273,-5,-7,0,-495,-210,2,-674,-30,51,51,323,302,344,313,375,89
274,-11,-62,-22,-601,-106,2,-670,-30,69,69,323,314,332,328,305,83
275,-20,-137,-97,-680,-80,2,-524,-30,89,89,323,326,320,317,300,74
277,-21,-194,-154,-394,263,2,-69,-30,95,95,323,344,302,299,343,73
278,-37,-289,-249,-236,158,2,196,-30,116,116,323,353,293,293,335,57
279,-42,-360,-320,-418,-181,2,456,-30,137,137,323,362,284,279,353,52
280,-43,-398,-358,-519,-101,2,708,-30,145,145,323,371,275,293,374,51
282,-43,-423,-383,-300,247,2,1026,-30,130,130,323,377,269,286,360,51
283,-38,-400,-360,-180,120,2,1139,-26,95,95,323,377,269,263,362,56
284,-35,-373,-333,-360,-180,2,1273,-30,51,51,323,367,279,281,349,59
285,-32,-344,-304,-480,-120,2,1374,-30,13,13,323,357,289,277,364,62
287,-22,-261,-221,-611,-59,2,1551,-30,-53,-53,323,344,302,258,359,72
288,-22,-239,-199,-367,244,2,1588,-30,-84,-84,323,331,315,270,373,72
289,-18,-207,-167,-504,-137,2,1469,-30,-104,-104,323,319,327,283,356,76
290,-15,-176,-136,-594,-90,2,1250,-30,-111,-111,323,308,338,293,350,79
292,-13,-140,-100,-448,205,2,730,-30,-92,-92,323,297,349,319,324,81
293,-13,-135,-95,-269,179,2,456,-30,-67,-67,323,296,350,328,318,81
294,-16,-148,-108,-457,-189,2,214,-30,-32,-32,323,302,344,319,323,78
295,-21,-182,-142,-566,-109,2,-17,-30,19,19,323,306,340,336,319,73
296,1,-78,-38,-344,223,2,-193,-30,18,18,323,310,336,339,302,95
298,-40,-332,-292,-275,183,2,-420,-30,173,173,323,337,309,346,327,54
299,-47,-406,-366,-165,110,2,-295,-24,200,200,323,350,296,332,320,47
300,-53,-473,-433,-423,-258,2,-131,-30,200,200,323,363,283,315,346,41
301,2,-207,-167,26,449,2,80,30,200,200,323,377,269,317,363,96
303,-55,-463,-423,-198,-301,2,474,-30,200,200,323,377,269,295,359,39
304,-67,-575,-535,-119,79,2,632,-17,200,200,323,377,269,301,366,27
305,-70,-642,-602,-323,-205,2,767,-30,200,200,323,377,269,312,351,24
306,-71,-679,-639,-442,-119,2,877,-30,200,200,323,377,269,287,361,23
307,-74,-712,-672,-497,-55,2,998,-30,200,200,323,377,269,292,366,20
309,-76,-750,-710,-313,209,2,1127,-30,200,200,323,377,269,286,368,18
310,-77,-761,-721,-188,125,2,1215,-27,200,200,323,377,269,281,352,17
311,-78,-771,-731,-321,-133,2,1284,-30,200,200,323,377,269,294,359,16
312,-29,-511,-471,-192,128,2,1378,-28,200,200,323,377,269,317,373,65
313,-78,-656,-616,-311,-119,2,1446,-30,200,200,323,377,269,327,351,16
315,-80,-770,-730,-230,153,2,1545,-30,200,200,323,377,269,292,375,14
316,-81,-791,-751,-138,92,2,1597,-20,200,200,323,377,269,308,346,13
317,-81,-801,-761,-247,-109,2,1622,-30,200,200,323,377,269,274,358,13
318,-78,-790,-750,-276,-29,2,1635,-30,200,200,323,377,269,301,369,16
319,-78,-785,-745,-326,-50,2,1634,-30,200,200,323,377,269,348,341,16
321,-79,-789,-749,-232,155,2,1642,-30,200,200,323,377,269,260,361,15
322,-79,-789,-749,-139,93,2,1635,-20,200,200,323,377,269,307,341,15
323,-79,-790,-750,-280,-140,2,1605,-30,200,200,323,377,269,341,346,15
324,-78,-784,-744,-368,-88,2,1599,-30,200,200,323,377,269,298,359,16
325,-77,-777,-737,-425,-57,2,1613,-30,200,200,323,377,269,288,336,17
327,-77,-771,-731,-275,184,2,1619,-30,200,200,323,377,269,335,355,17
328,-77,-771,-731,-165,110,2,1624,-24,200,200,323,377,269,283,338,17
329,-76,-765,-725,-303,-138,2,1616,-30,200,200,323,377,269,283,346,18
330,-75,-757,-717,-394,-91,2,1614,-30,200,200,323,377,269,329,350,19
331,-74,-748,-708,-452,-58,2,1595,-30,200,200,323,377,269,344,329,20
333,-73,-734,-694,-295,197,2,1620,-30,200,200,323,377,269,302,350,21
334,-72,-726,-686,-401,-106,2,1623,-30,200,200,323,377,269,298,332,22
335,-71,-718,-678,-473,-72,2,1623,-30,200,200,323,377,269,271,343,23
